obs,lat,lon
234633,-45.36666667,-65.13333333
234633,-45.36666667,-65.13333333
234633,-45.36666667,-65.13333333
234633,-45.36666667,-65.11666667
234633,-45.36666667,-65.1
234633,-45.36666667,-65.08333333
234633,-45.36666667,-65.06666667
234633,-45.36666667,-65.06666667
234633,-45.36666667,-65.05
234633,-45.36666667,-65.03333333000002
234633,-45.36666667,-65.03333333000002
234633,-45.36666667,-65.01666667
234633,-45.36666667,-65.01666667
234633,-45.36666667,-64.95
234633,-45.36666667,-64.93333333
234633,-45.36666667,-64.93333333
234633,-45.36666667,-64.91666667
234633,-45.36666667,-64.86666667
234633,-45.36666667,-64.8
234633,-45.36666667,-64.78333333000002
234633,-45.36666667,-64.73333333
234633,-45.36666667,-64.7
234633,-45.36666667,-64.45
234633,-45.36666667,-64.43333333
234633,-45.35318333,-66.90693333
234633,-45.35,-67.01666667
234633,-45.35,-66.98333333
234633,-45.35,-66.95
234633,-45.35,-66.95
234633,-45.35,-66.86666667
234633,-45.35,-66.85
234633,-45.35,-66.81666667
234633,-45.35,-66.8
234633,-45.35,-66.75
234633,-45.35,-66.75
234633,-45.35,-66.73333333
234633,-45.35,-66.73333333
234633,-45.35,-66.28333333000002
234633,-45.35,-66.23333333
234633,-45.35,-66.2
234633,-45.35,-66.16666667
234633,-45.35,-66.13333333
234633,-45.35,-66.11666667
234633,-45.35,-66.01666667
234633,-45.35,-65.96666667
234633,-45.35,-65.86666667
234633,-45.35,-65.86666667
234633,-45.35,-65.85
234633,-45.35,-65.76666667
234633,-45.35,-65.58333333
234633,-45.35,-65.48333333
234633,-45.35,-65.45
234633,-45.35,-65.41666667
234633,-45.35,-65.40000000000002
234633,-45.35,-65.38333333
234633,-45.35,-65.35
234633,-45.35,-65.33333333
234633,-45.35,-65.31666667
234633,-45.35,-65.31666667
234633,-45.35,-65.31666667
234633,-45.35,-65.28333333000002
234633,-45.35,-65.28333333000002
234633,-45.35,-65.28333333000002
234633,-45.35,-65.26666667
234633,-45.35,-65.26666667
234633,-45.35,-65.26666667
234633,-45.35,-65.26666667
234633,-45.35,-65.25
234633,-45.35,-65.25
234633,-45.35,-65.23333333
234633,-45.35,-65.21666667
234633,-45.35,-65.2
234633,-45.35,-65.15000000000002
234633,-45.35,-65.11666667
234633,-45.35,-65.11666667
234633,-45.35,-65.11666667
234633,-45.35,-65.1
234633,-45.35,-65.08333333
234633,-45.35,-65.01666667
234633,-45.35,-64.96666667
234633,-45.35,-64.93333333
234633,-45.35,-64.93333333
234633,-45.35,-64.83333333
234633,-45.35,-64.68333333
234633,-45.35,-64.66666667
234633,-45.35,-64.55
234633,-45.35,-64.5
234633,-45.34186667,-66.5107
234633,-45.33871667,-66.78753333
234633,-45.33735,-66.51226667
234633,-45.33333333,-66.93333333
234633,-45.33333333,-66.91666667
234633,-45.33333333,-66.88333333
234633,-45.33333333,-66.88333333
234633,-45.33333333,-66.86666667
234633,-45.33333333,-66.86666667
234633,-45.33333333,-66.85
234633,-45.33333333,-66.85
234633,-45.33333333,-66.85
234633,-45.33333333,-66.85
234633,-45.33333333,-66.85
234633,-45.33333333,-66.83333333
234633,-45.33333333,-66.81666667
234633,-45.33333333,-66.78333333000002
234633,-45.33333333,-66.75
234633,-45.33333333,-66.73333333
234633,-45.33333333,-66.7
234633,-45.33333333,-66.68333333
234633,-45.33333333,-66.65000000000002
234633,-45.33333333,-66.6
234633,-45.33333333,-66.5
234633,-45.33333333,-66.40000000000002
234633,-45.33333333,-66.35
234633,-45.33333333,-66.31666667
234633,-45.33333333,-66.31666667
234633,-45.33333333,-66.3
234633,-45.33333333,-66.26666667
234633,-45.33333333,-66.26666667
234633,-45.33333333,-66.26666667
234633,-45.33333333,-66.25
234633,-45.33333333,-66.23333333
234633,-45.33333333,-66.2
234633,-45.33333333,-66.2
234633,-45.33333333,-66.18333333
234633,-45.33333333,-66.16666667
234633,-45.33333333,-66.16666667
234633,-45.33333333,-66.15000000000002
234633,-45.33333333,-66.11666667
234633,-45.33333333,-66.1
234633,-45.33333333,-66.1
234633,-45.33333333,-66.1
234633,-45.33333333,-66.08333333
234633,-45.33333333,-66.06666667
234633,-45.33333333,-66.03333333000002
234633,-45.33333333,-66.03333333000002
234633,-45.33333333,-66.01666667
234633,-45.33333333,-66
234633,-45.33333333,-65.93333333
234633,-45.33333333,-65.93333333
234633,-45.33333333,-65.83333333
234633,-45.33333333,-65.81666667
234633,-45.33333333,-65.76666667
234633,-45.33333333,-65.71666667
234633,-45.33333333,-65.68333333
234633,-45.33333333,-65.68333333
234633,-45.33333333,-65.65000000000002
234633,-45.33333333,-65.6
234633,-45.33333333,-65.6
234633,-45.33333333,-65.41666667
234633,-45.33333333,-65.41666667
234633,-45.33333333,-65.3
234633,-45.33333333,-65.26666667
234633,-45.33333333,-65.26666667
234633,-45.33333333,-65.25
234633,-45.33333333,-65.21666667
234633,-45.33333333,-65.18333333
234633,-45.33333333,-65.13333333
234633,-45.33333333,-65.08333333
234633,-45.33333333,-65.08333333
234633,-45.33333333,-65.06666667
234633,-45.33333333,-65.06666667
234633,-45.33333333,-65.06666667
234633,-45.33333333,-65.05
234633,-45.33333333,-65.05
234633,-45.33333333,-65.03333333000002
234633,-45.33333333,-65.01666667
234633,-45.33333333,-65
234633,-45.33333333,-64.96666667
234633,-45.33333333,-64.93333333
234633,-45.33333333,-64.91666667
234633,-45.33333333,-64.88333333
234633,-45.33333333,-64.86666667
234633,-45.33333333,-64.73333333
234633,-45.33333333,-64.71666667
234633,-45.33333333,-64.26666667
234633,-45.33231667,-66.98803333
234633,-45.32883333,-66.50703333
234633,-45.31833333,-66.83038333
234633,-45.31666667,-66.98333333
234633,-45.31666667,-66.98333333
234633,-45.31666667,-66.96666667
234633,-45.31666667,-66.93333333
234633,-45.31666667,-66.88333333
234633,-45.31666667,-66.86666667
234633,-45.31666667,-66.86666667
234633,-45.31666667,-66.86666667
234633,-45.31666667,-66.86666667
234633,-45.31666667,-66.85
234633,-45.31666667,-66.85
234633,-45.31666667,-66.83333333
234633,-45.31666667,-66.83333333
234633,-45.31666667,-66.81666667
234633,-45.31666667,-66.81666667
234633,-45.31666667,-66.8
234633,-45.31666667,-66.78333333000002
234633,-45.31666667,-66.78333333000002
234633,-45.31666667,-66.76666667
234633,-45.31666667,-66.76666667
234633,-45.31666667,-66.76666667
234633,-45.31666667,-66.76666667
234633,-45.31666667,-66.76666667
234633,-45.31666667,-66.75
234633,-45.31666667,-66.73333333
234633,-45.31666667,-66.7
234633,-45.31666667,-66.7
234633,-45.31666667,-66.56666667
234633,-45.31666667,-66.43333333
234633,-45.31666667,-66.41666667
234633,-45.31666667,-66.41666667
234633,-45.31666667,-66.36666667
234633,-45.31666667,-66.26666667
234633,-45.31666667,-66.26666667
234633,-45.31666667,-66.25
234633,-45.31666667,-66.23333333
234633,-45.31666667,-66.23333333
234633,-45.31666667,-66.21666667
234633,-45.31666667,-66.2
234633,-45.31666667,-66.16666667
234633,-45.31666667,-66.15000000000002
234633,-45.31666667,-66.15000000000002
234633,-45.31666667,-66.15000000000002
234633,-45.31666667,-66.08333333
234633,-45.31666667,-66.05
234633,-45.31666667,-66.03333333000002
234633,-45.31666667,-65.91666667
234633,-45.31666667,-65.91666667
234633,-45.31666667,-65.85
234633,-45.31666667,-65.85
234633,-45.31666667,-65.83333333
234633,-45.31666667,-65.8
234633,-45.31666667,-65.76666667
234633,-45.31666667,-65.71666667
234633,-45.31666667,-65.61666667
234633,-45.31666667,-65.45
234633,-45.31666667,-65.40000000000002
234633,-45.31666667,-65.36666667
234633,-45.31666667,-65.3
234633,-45.31666667,-65.28333333000002
234633,-45.31666667,-65.28333333000002
234633,-45.31666667,-65.26666667
234633,-45.31666667,-65.25
234633,-45.31666667,-65.25
234633,-45.31666667,-65.25
234633,-45.31666667,-65.11666667
234633,-45.31666667,-65.05
234633,-45.31666667,-65.05
234633,-45.31666667,-65.03333333000002
234633,-45.31666667,-65.03333333000002
234633,-45.31666667,-64.98333333
234633,-45.31666667,-64.91666667
234633,-45.31666667,-64.83333333
234633,-45.31666667,-64.75
234633,-45.31666667,-64.33333333
234633,-45.31666667,-64.26666667
234633,-45.31666667,-64.25
234633,-45.30763333,-66.77206667
234633,-45.3,-66.88333333
234633,-45.3,-66.88333333
234633,-45.3,-66.86666667
234633,-45.3,-66.85
234633,-45.3,-66.85
234633,-45.3,-66.81666667
234633,-45.3,-66.78333333000002
234633,-45.3,-66.76666667
234633,-45.3,-66.73333333
234633,-45.3,-66.73333333
234633,-45.3,-66.35
234633,-45.3,-66.3
234633,-45.3,-66.28333333000002
234633,-45.3,-66.28333333000002
234633,-45.3,-66.2
234633,-45.3,-66.2
234633,-45.3,-66.2
234633,-45.3,-66.18333333
234633,-45.3,-66.16666667
234633,-45.3,-66.15000000000002
234633,-45.3,-66.15000000000002
234633,-45.3,-66.13333333
234633,-45.3,-66.13333333
234633,-45.3,-66.13333333
234633,-45.3,-66.13333333
234633,-45.3,-66.11666667
234633,-45.3,-66.1
234633,-45.3,-65.93333333
234633,-45.3,-65.91666667
234633,-45.3,-65.91666667
234633,-45.3,-65.88333333
234633,-45.3,-65.8
234633,-45.3,-65.76666667
234633,-45.3,-65.71666667
234633,-45.3,-65.68333333
234633,-45.3,-65.66666667
234633,-45.3,-65.61666667
234633,-45.3,-65.6
234633,-45.3,-65.58333333
234633,-45.3,-65.58333333
234633,-45.3,-65.53333333000002
234633,-45.3,-65.40000000000002
234633,-45.3,-65.36666667
234633,-45.3,-65.35
234633,-45.3,-65.28333333000002
234633,-45.3,-65.26666667
234633,-45.3,-65.25
234633,-45.3,-65.25
234633,-45.3,-65.21666667
234633,-45.3,-65.16666667
234633,-45.3,-65.16666667
234633,-45.3,-65.15000000000002
234633,-45.3,-65.1
234633,-45.3,-65.1
234633,-45.3,-65.08333333
234633,-45.3,-65.03333333000002
234633,-45.3,-64.98333333
234633,-45.3,-64.96666667
234633,-45.3,-64.93333333
234633,-45.3,-64.91666667
234633,-45.3,-64.86666667
234633,-45.3,-64.86666667
234633,-45.29966667,-66.51661667000002
234633,-45.29873333,-66.761
234633,-45.29481667,-66.51293333
234633,-45.28333333,-66.93333333
234633,-45.28333333,-66.93333333
234633,-45.28333333,-66.93333333
234633,-45.28333333,-66.88333333
234633,-45.28333333,-66.81666667
234633,-45.28333333,-66.76666667
234633,-45.28333333,-66.7
234633,-45.28333333,-66.66666667
234633,-45.28333333,-66.56666667
234633,-45.28333333,-66.55
234633,-45.28333333,-66.5
234633,-45.28333333,-66.48333333
234633,-45.28333333,-66.46666667
234633,-45.28333333,-66.28333333000002
234633,-45.28333333,-66.2
234633,-45.28333333,-66.18333333
234633,-45.28333333,-66.18333333
234633,-45.28333333,-66.16666667
234633,-45.28333333,-66.16666667
234633,-45.28333333,-66.15000000000002
234633,-45.28333333,-66.13333333
234633,-45.28333333,-66.13333333
234633,-45.28333333,-66.1
234633,-45.28333333,-66.08333333
234633,-45.28333333,-66.08333333
234633,-45.28333333,-66.05
234633,-45.28333333,-66.03333333000002
234633,-45.28333333,-66.03333333000002
234633,-45.28333333,-66.01666667
234633,-45.28333333,-66
234633,-45.28333333,-66
234633,-45.28333333,-65.98333333
234633,-45.28333333,-65.95
234633,-45.28333333,-65.95
234633,-45.28333333,-65.93333333
234633,-45.28333333,-65.91666667
234633,-45.28333333,-65.91666667
234633,-45.28333333,-65.90000000000002
234633,-45.28333333,-65.90000000000002
234633,-45.28333333,-65.90000000000002
234633,-45.28333333,-65.88333333
234633,-45.28333333,-65.7
234633,-45.28333333,-65.68333333
234633,-45.28333333,-65.6
234633,-45.28333333,-65.38333333
234633,-45.28333333,-65.35
234633,-45.28333333,-65.25
234633,-45.28333333,-65.25
234633,-45.28333333,-65.25
234633,-45.28333333,-65.25
234633,-45.28333333,-65.23333333
234633,-45.28333333,-65.18333333
234633,-45.28333333,-65.18333333
234633,-45.28333333,-65.15000000000002
234633,-45.28333333,-65.1
234633,-45.28333333,-65.08333333
234633,-45.28333333,-65.06666667
234633,-45.28333333,-65.01666667
234633,-45.28333333,-64.98333333
234633,-45.28333333,-64.96666667
234633,-45.28333333,-64.96666667
234633,-45.28333333,-64.95
234633,-45.28333333,-64.93333333
234633,-45.28333333,-64.91666667
234633,-45.28333333,-64.90000000000002
234633,-45.28333333,-64.86666667
234633,-45.28333333,-64.85
234633,-45.28333333,-64.83333333
234633,-45.28333333,-64.41666667
234633,-45.28333333,-64.40000000000002
234633,-45.28303333,-66.86666667
234633,-45.26666667,-67
234633,-45.26666667,-66.90000000000002
234633,-45.26666667,-66.81666667
234633,-45.26666667,-66.76666667
234633,-45.26666667,-66.75
234633,-45.26666667,-66.73333333
234633,-45.26666667,-66.72588333
234633,-45.26666667,-66.71666667
234633,-45.26666667,-66.71666667
234633,-45.26666667,-66.65000000000002
234633,-45.26666667,-66.6
234633,-45.26666667,-66.6
234633,-45.26666667,-66.58333333
234633,-45.26666667,-66.58333333
234633,-45.26666667,-66.56666667
234633,-45.26666667,-66.55
234633,-45.26666667,-66.31666667
234633,-45.26666667,-66.28333333000002
234633,-45.26666667,-66.26666667
234633,-45.26666667,-66.26666667
234633,-45.26666667,-66.25
234633,-45.26666667,-66.25
234633,-45.26666667,-66.16666667
234633,-45.26666667,-66.13333333
234633,-45.26666667,-66.13333333
234633,-45.26666667,-66.11666667
234633,-45.26666667,-66.1
234633,-45.26666667,-66.08333333
234633,-45.26666667,-66.03333333000002
234633,-45.26666667,-66.01666667
234633,-45.26666667,-66
234633,-45.26666667,-65.98333333
234633,-45.26666667,-65.96666667
234633,-45.26666667,-65.95
234633,-45.26666667,-65.90000000000002
234633,-45.26666667,-65.88333333
234633,-45.26666667,-65.85
234633,-45.26666667,-65.65000000000002
234633,-45.26666667,-65.65000000000002
234633,-45.26666667,-65.63333333
234633,-45.26666667,-65.61666667
234633,-45.26666667,-65.61666667
234633,-45.26666667,-65.58333333
234633,-45.26666667,-65.55
234633,-45.26666667,-65.51666667
234633,-45.26666667,-65.51666667
234633,-45.26666667,-65.45
234633,-45.26666667,-65.36666667
234633,-45.26666667,-65.35
234633,-45.26666667,-65.35
234633,-45.26666667,-65.33333333
234633,-45.26666667,-65.33333333
234633,-45.26666667,-65.18333333
234633,-45.26666667,-65.06666667
234633,-45.26666667,-65.05
234633,-45.26666667,-65.03333333000002
234633,-45.26666667,-65
234633,-45.26666667,-65
234633,-45.26666667,-65
234633,-45.26666667,-64.96666667
234633,-45.26666667,-64.90000000000002
234633,-45.26666667,-64.86666667
234633,-45.26666667,-64.85
234633,-45.26666667,-64.83333333
234633,-45.26666667,-64.81666667
234633,-45.26666667,-64.5
234633,-45.26666667,-64.41666667
234633,-45.26666667,-64.35
234633,-45.26336667,-66.79205
234633,-45.26201667,-66.43523333
234633,-45.25553333,-66.49111667
234633,-45.25,-66.85
234633,-45.25,-66.83333333
234633,-45.25,-66.83333333
234633,-45.25,-66.83333333
234633,-45.25,-66.83333333
234633,-45.25,-66.8
234633,-45.25,-66.8
234633,-45.25,-66.75
234633,-45.25,-66.75
234633,-45.25,-66.75
234633,-45.25,-66.73333333
234633,-45.25,-66.73333333
234633,-45.25,-66.73333333
234633,-45.25,-66.73333333
234633,-45.25,-66.58333333
234633,-45.25,-66.55
234633,-45.25,-66.48333333
234633,-45.25,-66.45
234633,-45.25,-66.45
234633,-45.25,-66.43333333
234633,-45.25,-66.41666667
234633,-45.25,-66.36666667
234633,-45.25,-66.36666667
234633,-45.25,-66.33333333
234633,-45.25,-66.3
234633,-45.25,-66.25
234633,-45.25,-66.25
234633,-45.25,-66.23333333
234633,-45.25,-66.23333333
234633,-45.25,-66.21666667
234633,-45.25,-66.16666667
234633,-45.25,-66.11666667
234633,-45.25,-66.11666667
234633,-45.25,-66.08333333
234633,-45.25,-66.05
234633,-45.25,-66.05
234633,-45.25,-66.03333333000002
234633,-45.25,-66.03333333000002
234633,-45.25,-66.01666667
234633,-45.25,-66.01666667
234633,-45.25,-66.01666667
234633,-45.25,-66
234633,-45.25,-66
234633,-45.25,-65.96666667
234633,-45.25,-65.93333333
234633,-45.25,-65.91666667
234633,-45.25,-65.90000000000002
234633,-45.25,-65.90000000000002
234633,-45.25,-65.88333333
234633,-45.25,-65.86666667
234633,-45.25,-65.85
234633,-45.25,-65.81666667
234633,-45.25,-65.76666667
234633,-45.25,-65.73333333
234633,-45.25,-65.7
234633,-45.25,-65.66666667
234633,-45.25,-65.63333333
234633,-45.25,-65.63333333
234633,-45.25,-65.55
234633,-45.25,-65.53333333000002
234633,-45.25,-65.48333333
234633,-45.25,-65.48333333
234633,-45.25,-65.46666667
234633,-45.25,-65.43333333
234633,-45.25,-65.41666667
234633,-45.25,-65.36666667
234633,-45.25,-65.35
234633,-45.25,-65.33333333
234633,-45.25,-65.31666667
234633,-45.25,-65.28333333000002
234633,-45.25,-65.26666667
234633,-45.25,-65.25
234633,-45.25,-65.13333333
234633,-45.25,-65.06666667
234633,-45.25,-65.01666667
234633,-45.25,-65.01666667
234633,-45.25,-64.98333333
234633,-45.25,-64.91666667
234633,-45.25,-64.91666667
234633,-45.25,-64.90000000000002
234633,-45.25,-64.88333333
234633,-45.25,-64.86666667
234633,-45.25,-64.86666667
234633,-45.25,-64.40000000000002
234633,-45.24698333,-66.22303333
234633,-45.2467,-66.21848333
234633,-45.245,-66.19015
234633,-45.2421,-66.10335
234633,-45.23515,-66.09690000000002
234633,-45.23333333,-66.46666667
234633,-45.23333333,-66.45
234633,-45.23333333,-66.45
234633,-45.23333333,-66.41666667
234633,-45.23333333,-66.40000000000002
234633,-45.23333333,-66.38333333
234633,-45.23333333,-66.38333333
234633,-45.23333333,-66.33333333
234633,-45.23333333,-66.33333333
234633,-45.23333333,-66.33333333
234633,-45.23333333,-66.31666667
234633,-45.23333333,-66.3
234633,-45.23333333,-66.28333333000002
234633,-45.23333333,-66.25
234633,-45.23333333,-66.18333333
234633,-45.23333333,-66.16666667
234633,-45.23333333,-66.15000000000002
234633,-45.23333333,-66.15000000000002
234633,-45.23333333,-66.13333333
234633,-45.23333333,-66.13333333
234633,-45.23333333,-66.1
234633,-45.23333333,-66.1
234633,-45.23333333,-66.05
234633,-45.23333333,-66.05
234633,-45.23333333,-66
234633,-45.23333333,-66
234633,-45.23333333,-65.98333333
234633,-45.23333333,-65.98333333
234633,-45.23333333,-65.96666667
234633,-45.23333333,-65.90000000000002
234633,-45.23333333,-65.85
234633,-45.23333333,-65.85
234633,-45.23333333,-65.81666667
234633,-45.23333333,-65.8
234633,-45.23333333,-65.75
234633,-45.23333333,-65.73333333
234633,-45.23333333,-65.7
234633,-45.23333333,-65.68333333
234633,-45.23333333,-65.68333333
234633,-45.23333333,-65.63333333
234633,-45.23333333,-65.61666667
234633,-45.23333333,-65.61666667
234633,-45.23333333,-65.61666667
234633,-45.23333333,-65.6
234633,-45.23333333,-65.58333333
234633,-45.23333333,-65.58333333
234633,-45.23333333,-65.58333333
234633,-45.23333333,-65.56666667
234633,-45.23333333,-65.55
234633,-45.23333333,-65.53333333000002
234633,-45.23333333,-65.48333333
234633,-45.23333333,-65.40000000000002
234633,-45.23333333,-65.36666667
234633,-45.23333333,-65.33333333
234633,-45.23333333,-65.3
234633,-45.23333333,-65.05
234633,-45.23333333,-65.05
234633,-45.23333333,-65.05
234633,-45.23333333,-65.03333333000002
234633,-45.23333333,-65.01666667
234633,-45.23333333,-65.01666667
234633,-45.23333333,-64.91666667
234633,-45.23333333,-64.85
234633,-45.23333333,-64.83333333
234633,-45.23193333,-66.20601667
234633,-45.21666667,-66.46666667
234633,-45.21666667,-66.28333333000002
234633,-45.21666667,-66.26666667
234633,-45.21666667,-66.25
234633,-45.21666667,-66.13333333
234633,-45.21666667,-66.11666667
234633,-45.21666667,-66.1
234633,-45.21666667,-66.1
234633,-45.21666667,-66.06666667
234633,-45.21666667,-66.06666667
234633,-45.21666667,-66.05
234633,-45.21666667,-66.05
234633,-45.21666667,-66
234633,-45.21666667,-66
234633,-45.21666667,-65.98333333
234633,-45.21666667,-65.98333333
234633,-45.21666667,-65.98333333
234633,-45.21666667,-65.98333333
234633,-45.21666667,-65.95
234633,-45.21666667,-65.95
234633,-45.21666667,-65.93333333
234633,-45.21666667,-65.88333333
234633,-45.21666667,-65.83333333
234633,-45.21666667,-65.75
234633,-45.21666667,-65.75
234633,-45.21666667,-65.73333333
234633,-45.21666667,-65.71666667
234633,-45.21666667,-65.7
234633,-45.21666667,-65.6
234633,-45.21666667,-65.6
234633,-45.21666667,-65.53333333000002
234633,-45.21666667,-65.5
234633,-45.21666667,-65.41666667
234633,-45.21666667,-65.35
234633,-45.21666667,-65.33333333
234633,-45.21666667,-65.33333333
234633,-45.21666667,-65.08333333
234633,-45.21666667,-65.08333333
234633,-45.21666667,-65.03333333000002
234633,-45.21666667,-65.03333333000002
234633,-45.21666667,-65.01666667
234633,-45.21666667,-65
234633,-45.21666667,-64.86666667
234633,-45.21666667,-64.86666667
234633,-45.21666667,-64.38333333
234633,-45.21666667,-62.96666667
234633,-45.21593333,-66.0499
234633,-45.2025,-65.18550000000002
234633,-45.2,-66.46666667
234633,-45.2,-66.3
234633,-45.2,-66.3
234633,-45.2,-66.28333333000002
234633,-45.2,-66.25
234633,-45.2,-66.25
234633,-45.2,-66.1
234633,-45.2,-66.08333333
234633,-45.2,-66.06666667
234633,-45.2,-66.06666667
234633,-45.2,-66.06666667
234633,-45.2,-66.05
234633,-45.2,-66.03333333000002
234633,-45.2,-66.01666667
234633,-45.2,-66.01666667
234633,-45.2,-66.01666667
234633,-45.2,-66
234633,-45.2,-66
234633,-45.2,-65.98333333
234633,-45.2,-65.98333333
234633,-45.2,-65.96666667
234633,-45.2,-65.96666667
234633,-45.2,-65.95
234633,-45.2,-65.95
234633,-45.2,-65.95
234633,-45.2,-65.93333333
234633,-45.2,-65.93333333
234633,-45.2,-65.91666667
234633,-45.2,-65.90000000000002
234633,-45.2,-65.88333333
234633,-45.2,-65.86666667
234633,-45.2,-65.86666667
234633,-45.2,-65.75
234633,-45.2,-65.75
234633,-45.2,-65.75
234633,-45.2,-65.75
234633,-45.2,-65.73333333
234633,-45.2,-65.65000000000002
234633,-45.2,-65.65000000000002
234633,-45.2,-65.65000000000002
234633,-45.2,-65.6
234633,-45.2,-65.51666667
234633,-45.2,-65.41666667
234633,-45.2,-65.41666667
234633,-45.2,-65.40000000000002
234633,-45.2,-65.40000000000002
234633,-45.2,-65.35
234633,-45.2,-65.35
234633,-45.2,-65.33333333
234633,-45.2,-65.33333333
234633,-45.2,-65.31666667
234633,-45.2,-65.31666667
234633,-45.2,-65.3
234633,-45.2,-65.28333333000002
234633,-45.2,-65.28333333000002
234633,-45.2,-65.26666667
234633,-45.2,-65.21666667
234633,-45.2,-65.15000000000002
234633,-45.2,-65.1
234633,-45.2,-65.08333333
234633,-45.2,-65.08333333
234633,-45.2,-65.06666667
234633,-45.2,-65.01666667
234633,-45.2,-65.01666667
234633,-45.2,-65
234633,-45.2,-64.98333333
234633,-45.2,-64.98333333
234633,-45.2,-64.96666667
234633,-45.2,-64.95
234633,-45.2,-64.33333333
234633,-45.18333333,-66.28333333000002
234633,-45.18333333,-66.26666667
234633,-45.18333333,-66.26666667
234633,-45.18333333,-66.2
234633,-45.18333333,-66.2
234633,-45.18333333,-66.11666667
234633,-45.18333333,-66.06666667
234633,-45.18333333,-66.05
234633,-45.18333333,-65.98333333
234633,-45.18333333,-65.88333333
234633,-45.18333333,-65.85
234633,-45.18333333,-65.85
234633,-45.18333333,-65.85
234633,-45.18333333,-65.83333333
234633,-45.18333333,-65.78333333000002
234633,-45.18333333,-65.75
234633,-45.18333333,-65.73333333
234633,-45.18333333,-65.73333333
234633,-45.18333333,-65.71666667
234633,-45.18333333,-65.7
234633,-45.18333333,-65.66666667
234633,-45.18333333,-65.65000000000002
234633,-45.18333333,-65.65000000000002
234633,-45.18333333,-65.63333333
234633,-45.18333333,-65.53333333000002
234633,-45.18333333,-65.53333333000002
234633,-45.18333333,-65.5
234633,-45.18333333,-65.40000000000002
234633,-45.18333333,-65.38333333
234633,-45.18333333,-65.33333333
234633,-45.18333333,-65.31666667
234633,-45.18333333,-65.3
234633,-45.18333333,-65.28333333000002
234633,-45.18333333,-65.13333333
234633,-45.18333333,-65.03333333000002
234633,-45.18333333,-65.01666667
234633,-45.18333333,-64.98333333
234633,-45.18333333,-64.96666667
234633,-45.18333333,-64.88333333
234633,-45.18116667,-66.14701667
234633,-45.18,-66.18666667
234633,-45.17836667,-66.13283333
234633,-45.1755,-66.13516667
234633,-45.17426667,-66.09185
234633,-45.17406667,-66.16538333
234633,-45.17328333,-66.24208333
234633,-45.17235,-66.19166667
234633,-45.17201667,-66.20716667
234633,-45.17146667,-66.23841667
234633,-45.17023333,-66.2196
234633,-45.1685,-66.09015
234633,-45.16833333,-66.10333333
234633,-45.16666667,-66.31666667
234633,-45.16666667,-66.26666667
234633,-45.16666667,-66.25
234633,-45.16666667,-66.25
234633,-45.16666667,-66.23333333
234633,-45.16666667,-66.2
234633,-45.16666667,-66.2
234633,-45.16666667,-66.18333333
234633,-45.16666667,-66.16666667
234633,-45.16666667,-66.15000000000002
234633,-45.16666667,-66.15000000000002
234633,-45.16666667,-66.13333333
234633,-45.16666667,-66.11926667
234633,-45.16666667,-66.11666667
234633,-45.16666667,-66.1
234633,-45.16666667,-66.09733333
234633,-45.16666667,-66.08333333
234633,-45.16666667,-66.08333333
234633,-45.16666667,-66.08333333
234633,-45.16666667,-66.071
234633,-45.16666667,-66.06666667
234633,-45.16666667,-66.06666667
234633,-45.16666667,-66.05
234633,-45.16666667,-66.05
234633,-45.16666667,-66.05
234633,-45.16666667,-66.03333333000002
234633,-45.16666667,-66.03333333000002
234633,-45.16666667,-66.01666667
234633,-45.16666667,-66.01666667
234633,-45.16666667,-66.01666667
234633,-45.16666667,-66
234633,-45.16666667,-66
234633,-45.16666667,-66
234633,-45.16666667,-65.98333333
234633,-45.16666667,-65.98333333
234633,-45.16666667,-65.98333333
234633,-45.16666667,-65.85
234633,-45.16666667,-65.81666667
234633,-45.16666667,-65.81666667
234633,-45.16666667,-65.78333333000002
234633,-45.16666667,-65.76666667
234633,-45.16666667,-65.71666667
234633,-45.16666667,-65.66666667
234633,-45.16666667,-65.66666667
234633,-45.16666667,-65.63333333
234633,-45.16666667,-65.61666667
234633,-45.16666667,-65.56666667
234633,-45.16666667,-65.53333333000002
234633,-45.16666667,-65.51666667
234633,-45.16666667,-65.5
234633,-45.16666667,-65.36666667
234633,-45.16666667,-65.28333333000002
234633,-45.16666667,-65.1
234633,-45.16666667,-65.08333333
234633,-45.16666667,-65.08333333
234633,-45.16666667,-65.06666667
234633,-45.16666667,-65.05
234633,-45.16666667,-65.01666667
234633,-45.16666667,-64.98333333
234633,-45.16666667,-64.96666667
234633,-45.16666667,-64.93333333
234633,-45.16666667,-64.90000000000002
234633,-45.16666667,-64.85
234633,-45.1656,-66.0685
234633,-45.165,-66.15301667
234633,-45.16398333,-66.09606667
234633,-45.16335,-66.09886667
234633,-45.16316667,-66.25818333
234633,-45.16301667,-65.721
234633,-45.16283333,-66.208
234633,-45.16216667,-66.1597
234633,-45.16166667,-66.1922
234633,-45.16115,-66.17135
234633,-45.1605,-66.12333333
234633,-45.1602,-66.19501667
234633,-45.16016667,-66.06666667
234633,-45.15983333,-66.17933333
234633,-45.15981667,-66.07420000000002
234633,-45.1595,-66.11666667
234633,-45.15933333,-66.22116667
234633,-45.15916667,-66.224
234633,-45.15915,-66.07033333
234633,-45.15898333,-66.21666667
234633,-45.1588,-66.06363333
234633,-45.15833333,-66.17283333
234633,-45.15785,-66.13803333
234633,-45.15761667,-66.10648333
234633,-45.15728333,-66.21966667
